Diesel,Electric,Hybrid,Other,Petrol,Automatic,Manual,Other,Semi-Auto,year,price,mileage,tax,mpg,engineSize
0,0,0,0,1,0,1,0,0,2018,11795,12584,145,64.2,1.0
0,0,0,0,1,1,0,0,0,2019,17995,1500,145,60.1,1.0
0,0,0,0,1,0,0,0,1,2016,12790,10498,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,11000,14800,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,8499,45000,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2019,17490,2500,150,46.3,1.0
0,0,0,0,1,0,0,0,1,2020,22900,3000,150,39.8,2.0
0,0,0,0,1,0,1,0,0,2018,9995,22863,150,60.1,1.0
0,0,0,0,1,0,1,0,0,2017,7995,54394,150,60.1,1.0
0,0,0,0,1,0,0,0,1,2019,16995,100,150,45.6,1.0
0,0,0,0,1,0,1,0,0,2017,10495,29588,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2017,12101,5600,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2017,13991,22011,20,61.4,1.4
0,0,0,0,1,0,0,0,1,2018,13691,17648,150,45.6,1.0
0,0,0,0,1,0,1,0,0,2016,10995,10501,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2018,12495,7763,145,64.2,1.0
0,0,0,0,1,0,1,0,0,2017,10251,10863,150,60.1,1.0
0,0,0,0,1,0,0,0,1,2019,15541,471,150,45.6,1.0
0,0,0,0,1,0,0,0,1,2019,15491,2105,150,45.6,1.0
0,0,0,0,1,0,1,0,0,2016,7995,46440,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2019,17690,4471,145,46.3,1.0
0,0,0,0,1,0,1,0,0,2017,10495,16482,145,60.1,1.0
0,0,0,0,1,0,1,0,0,2019,14995,250,145,52.3,1.0
0,0,0,0,1,0,1,0,0,2020,15995,2000,150,47.9,1.0
0,0,0,0,1,0,1,0,0,2020,18495,1000,150,49.6,1.0
0,0,0,0,1,0,1,0,0,2017,10995,15685,150,60.1,1.2
0,0,0,0,1,0,1,0,0,2019,11790,10405,145,48.7,1.0
0,0,0,0,1,0,1,0,0,2019,15690,5456,150,49.6,1.0
0,0,0,0,1,0,1,0,0,2019,14995,3930,145,52.3,1.0
0,0,0,0,1,0,1,0,0,2019,13995,2275,145,52.3,1.0
0,0,0,0,1,0,1,0,0,2019,13990,11615,145,52.3,1.0
0,0,0,0,1,0,1,0,0,2017,10600,20069,20,58.9,1.0
0,0,0,0,1,0,1,0,0,2017,10490,11953,20,58.9,1.0
0,0,0,0,1,0,1,0,0,2017,11900,16060,145,65.7,1.0
0,0,0,0,1,0,1,0,0,2017,12725,6913,145,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,11250,23534,145,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,10295,32351,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,9990,18899,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,10995,28398,145,65.7,1.0
0,0,0,0,1,0,1,0,0,2016,10790,16130,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,8995,37700,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2018,14000,3103,145,45.6,1.0
0,0,0,0,1,0,0,0,1,2017,11000,17960,150,60.1,1.2
0,0,0,0,1,0,0,0,1,2017,12995,14500,150,60.1,1.2
0,0,0,0,1,0,0,0,1,2019,19995,7000,150,39.8,2.0
0,0,0,0,1,0,1,0,0,2017,10600,27565,145,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,12495,6000,145,60.1,1.0
0,0,0,0,1,0,1,0,0,2015,9995,29000,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2015,9995,12000,20,60.1,1.0
0,0,0,0,1,0,1,0,0,2017,11995,10000,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2019,11995,8000,145,48.7,1.0
1,0,0,0,0,0,1,0,0,2019,14995,6700,145,55.4,1.6
0,0,0,0,1,0,0,0,1,2017,12995,13000,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,10995,15000,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2018,12495,17000,145,64.2,1.0
0,0,0,0,1,0,1,0,0,2016,9995,37000,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,11695,18801,150,60.1,1.2
0,0,0,0,1,0,0,0,1,2017,12495,18514,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2017,12520,14077,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2017,13495,8861,150,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,10495,29000,150,60.1,1.2
0,0,0,0,1,0,0,0,1,2018,14499,6000,145,45.6,1.0
0,0,0,0,1,0,1,0,0,2017,11495,12982,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,11499,7129,150,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,11199,32350,150,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,10299,18820,150,60.1,1.0
0,0,0,0,1,0,1,0,0,2019,15995,6401,150,49.6,1.0
0,0,0,0,1,0,1,0,0,2017,11495,17378,150,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,9995,27253,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,9495,28000,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2014,11995,11521,20,61.4,1.4
0,0,0,0,1,0,0,0,1,2016,10695,17100,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,10995,20912,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,11495,2495,145,60.1,1.0
0,0,0,0,1,0,0,0,1,2017,12995,19384,145,60.1,1.2
0,0,0,0,1,0,1,0,0,2019,14999,6705,145,52.3,1.0
0,0,0,0,1,0,1,0,0,2020,15295,1500,145,47.9,1.0
0,0,0,0,1,0,1,0,0,2017,10750,13040,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2017,12995,18608,145,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,9995,28537,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,11795,33044,145,60.1,1.2
0,0,0,0,1,0,0,0,1,2017,12995,12915,145,60.1,1.2
0,0,0,0,1,0,1,0,0,2019,15499,1952,145,52.3,1.0
0,0,0,0,1,0,1,0,0,2017,9495,31499,20,60.1,1.0
0,0,0,0,1,0,1,0,0,2016,10495,23000,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2017,12495,10300,145,60.1,1.2
0,0,0,0,1,0,0,0,1,2020,15995,2102,145,45.6,1.0
0,0,0,0,1,0,1,0,0,2017,9295,29579,20,60.1,1.0
0,0,0,0,1,0,1,0,0,2017,11495,20781,150,60.1,1.2
0,0,0,0,1,0,0,0,1,2016,11495,26951,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2019,14221,5800,145,52.3,1.0
0,0,0,0,1,0,0,0,1,2019,16999,2000,145,46.3,1.0
0,0,0,0,1,0,1,0,0,2014,7995,45000,20,58.9,1.2
0,0,0,0,1,0,0,0,1,2015,9995,34000,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,10995,17513,145,60.1,1.0
0,0,0,0,1,0,1,0,0,2020,14583,1770,145,48.7,1.0
0,0,0,0,1,0,0,0,1,2020,16490,2231,145,45.6,1.0
0,0,0,0,1,0,0,0,1,2020,16994,2104,145,45.6,1.0
0,0,0,0,1,0,0,0,1,2020,16499,2000,145,45.6,1.0
0,0,0,0,1,0,1,0,0,2019,14507,1000,145,52.3,1.0
0,0,0,0,1,0,1,0,0,2017,11947,10887,145,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,9230,23912,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2019,13481,9294,150,52.3,1.0
0,0,0,0,1,0,1,0,0,2016,10500,16473,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2020,14999,2000,145,47.9,1.0
0,0,0,0,1,0,1,0,0,2017,10991,13967,150,58.9,1.0
0,0,0,0,1,0,1,0,0,2015,9491,25910,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2019,12291,8619,150,48.7,1.0
0,0,0,0,1,0,1,0,0,2017,10491,24735,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2020,14999,2000,145,47.9,1.0
0,0,0,0,1,0,1,0,0,2020,14999,2000,145,52.3,1.0
0,0,0,0,1,0,1,0,0,2016,9291,38271,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,11291,20028,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,10491,18666,150,58.9,1.0
0,0,0,0,1,0,1,0,0,2019,12371,15043,145,48.7,1.0
0,0,0,0,1,0,1,0,0,2019,11491,16031,145,48.7,1.0
0,0,0,0,1,0,1,0,0,2016,10291,11922,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,11491,20932,150,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,10746,26199,145,60.1,1.2
0,0,0,0,1,0,1,0,0,2014,8997,24959,20,58.9,1.2
0,0,0,0,1,0,1,0,0,2020,15999,2000,150,48.7,1.0
0,0,0,0,1,0,1,0,0,2019,16649,3821,150,49.6,1.0
0,0,0,0,1,0,1,0,0,2017,11499,15243,150,58.9,1.0
0,0,0,0,1,0,0,0,1,2019,14499,13400,145,45.6,1.0
0,0,0,0,1,0,0,0,1,2019,16999,3000,150,45.6,1.0
0,0,0,0,1,0,0,0,1,2019,17349,1446,145,46.3,1.0
0,0,0,0,1,0,1,0,0,2019,13830,9998,145,52.3,1.0
0,0,0,0,1,0,1,0,0,2019,13590,13525,145,52.3,1.0
0,0,0,0,1,0,1,0,0,2016,9899,11109,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2018,12000,18872,145,64.2,1.0
0,0,0,0,1,0,0,0,1,2019,19849,2225,145,46.3,1.0
0,0,0,0,1,0,1,0,0,2019,12690,13554,150,48.7,1.0
0,0,0,0,1,0,1,0,0,2017,10449,30847,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,9299,23806,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2020,20950,3538,145,39.8,2.0
0,0,0,0,1,0,1,0,0,2020,14950,1968,145,47.9,1.0
0,0,0,0,1,0,1,0,0,2018,13099,13239,145,52.3,1.0
0,0,0,0,1,0,0,0,1,2017,13499,3800,150,60.1,1.2
0,0,0,0,1,0,0,0,1,2019,15399,1889,145,45.6,1.0
0,0,0,0,1,0,1,0,0,2019,11495,11345,150,48.7,1.0
0,0,0,0,1,0,1,0,0,2017,10328,26941,145,60.1,1.2
0,0,0,0,1,0,1,0,0,2019,12295,10755,145,48.7,1.0
0,0,0,0,1,0,1,0,0,2019,11495,10133,150,48.7,1.0
0,0,0,0,1,0,1,0,0,2017,9495,16694,150,60.1,1.0
0,0,0,0,1,0,1,0,0,2017,11297,16722,145,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,9244,37656,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2019,11495,15907,150,48.7,1.0
0,0,0,0,1,0,1,0,0,2017,10656,19036,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2018,12999,20055,150,52.3,1.0
0,0,0,0,1,0,1,0,0,2017,10649,25412,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,10899,18208,20,60.1,1.2
1,0,0,0,0,0,1,0,0,2019,12995,11723,145,57.7,1.6
0,0,0,0,1,0,1,0,0,2019,11495,9551,145,48.7,1.0
0,0,0,0,1,0,1,0,0,2018,12995,15645,145,52.3,1.0
0,0,0,0,1,0,1,0,0,2019,11495,12459,145,48.7,1.0
0,0,0,0,1,0,1,0,0,2018,10795,12143,145,60.1,1.0
0,0,0,0,1,0,1,0,0,2016,11999,26194,20,61.4,1.4
0,0,0,0,1,0,1,0,0,2019,11741,12291,150,48.7,1.0
0,0,0,0,1,0,1,0,0,2017,9991,23964,145,58.9,1.0
0,0,0,0,1,0,1,0,0,2014,6984,57573,125,51.4,1.2
0,0,0,0,1,1,0,0,0,2019,16490,2245,145,45.6,1.0
0,0,0,0,1,0,1,0,0,2016,10495,11860,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2019,12471,14708,150,48.7,1.0
0,0,0,0,1,0,1,0,0,2017,10099,25666,150,60.1,1.0
0,0,0,0,1,0,1,0,0,2017,8999,43793,20,60.1,1.0
0,0,0,0,1,0,1,0,0,2019,12250,1250,150,48.7,1.0
0,0,0,0,1,0,1,0,0,2017,10700,21094,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2018,13500,13075,150,62.8,1.0
0,0,0,0,1,0,0,0,1,2016,11950,12100,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2018,12500,8555,150,64.2,1.0
0,0,0,0,1,0,1,0,0,2016,11500,4682,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2016,13950,18500,20,61.4,1.4
0,0,0,0,1,0,1,0,0,2015,9950,13762,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2019,14650,10050,150,45.6,1.0
0,0,0,0,1,0,1,0,0,2017,9677,17913,145,60.1,1.0
0,0,0,0,1,0,1,0,0,2016,12899,23437,145,47.0,1.8
0,0,0,0,1,0,0,0,1,2019,17850,2000,150,46.3,1.0
0,0,0,0,1,0,0,0,1,2016,11900,13588,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2020,13900,1600,150,48.7,1.0
0,0,0,0,1,0,1,0,0,2016,9990,11780,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2018,13495,15504,145,52.3,1.0
0,0,0,0,1,0,1,0,0,2018,11850,28500,150,64.2,1.0
0,0,0,0,1,0,1,0,0,2016,9250,43250,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,10250,27850,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2018,14950,1350,150,45.6,1.0
0,0,0,0,1,0,0,0,1,2019,21000,7100,150,39.8,2.0
0,0,0,0,1,0,0,0,1,2019,21000,3500,150,39.8,2.0
0,0,0,0,1,0,1,0,0,2017,11500,10600,20,60.1,1.2
1,0,0,0,0,0,1,0,0,2018,14650,3000,145,55.4,1.6
0,0,0,0,1,0,1,0,0,2016,10250,27500,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,11500,13000,150,60.1,1.2
0,0,0,0,1,0,1,0,0,2015,8500,40300,20,60.1,1.0
0,0,0,0,1,0,1,0,0,2017,11500,17100,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2018,11950,27000,150,58.9,1.0
0,0,0,0,1,0,1,0,0,2019,11950,7000,150,48.7,1.0
0,0,0,0,1,0,0,0,1,2019,20650,2500,150,39.8,2.0
0,0,0,0,1,0,1,0,0,2016,10000,43600,20,60.1,1.0
0,0,0,0,1,0,1,0,0,2016,11500,36900,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2019,12829,8703,145,48.7,1.0
0,0,0,0,1,0,0,0,1,2020,16999,5000,145,45.6,1.0
0,0,0,0,1,0,1,0,0,2015,9750,27000,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,11450,16500,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2016,12500,19000,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2018,12500,10600,145,60.1,1.0
0,0,0,0,1,0,1,0,0,2017,11800,9900,145,60.1,1.2
0,0,0,0,1,0,1,0,0,2019,14799,5404,150,52.3,1.0
0,0,0,0,1,0,1,0,0,2019,15000,3000,145,47.9,1.0
0,0,0,0,1,0,1,0,0,2019,14500,3000,145,48.7,1.0
0,0,0,0,1,0,1,0,0,2019,15000,2000,145,52.3,1.0
0,0,0,0,1,0,1,0,0,2015,8500,44765,0,65.7,1.0
0,0,0,0,1,0,0,0,1,2017,10650,46000,150,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,10000,23000,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2009,1990,65024,150,48.7,1.2
0,0,0,0,1,0,1,0,0,2017,13500,17200,20,61.4,1.4
1,0,0,0,0,0,1,0,0,2008,4250,62315,125,56.5,1.4
0,0,0,0,1,0,1,0,0,2019,13750,4000,145,48.7,1.0
0,0,0,0,1,0,1,0,0,2011,4495,72850,125,51.4,1.2
0,0,0,0,1,0,1,0,0,2008,3195,58500,160,43.5,1.4
0,0,0,0,1,0,1,0,0,2016,9599,10907,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,11699,27500,150,65.7,1.0
0,0,0,0,1,0,1,0,0,2016,9999,17756,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,14299,7800,150,47.0,1.8
0,0,0,0,1,0,1,0,0,2016,7995,35000,20,60.1,1.0
0,0,0,0,1,0,1,0,0,2014,7995,36742,20,60.1,1.0
1,0,0,0,0,0,1,0,0,2014,7995,28709,0,83.1,1.4
0,0,0,0,1,0,1,0,0,2018,12299,17000,150,64.2,1.0
0,0,0,0,1,0,1,0,0,2017,9999,15000,150,60.1,1.0
0,0,0,0,1,0,1,0,0,2015,9399,35786,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2019,13799,3659,145,52.3,1.0
0,0,0,0,1,1,0,0,0,2017,10999,22893,145,60.1,1.2
0,0,0,0,1,0,1,0,0,2005,1495,96000,160,47.1,1.2
0,0,0,0,1,0,1,0,0,2016,9999,27125,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2019,14699,3100,145,52.3,1.0
0,0,0,0,1,0,1,0,0,2019,12499,3086,145,48.7,1.0
0,0,0,0,1,0,1,0,0,2019,14499,1623,145,52.3,1.0
0,0,0,0,1,0,1,0,0,2013,6995,33407,125,51.4,1.2
1,0,0,0,0,0,1,0,0,2011,4495,67350,20,72.4,1.2
0,0,0,0,1,0,1,0,0,2009,4299,21000,165,43.5,1.4
0,0,0,0,1,0,1,0,0,2016,9299,36001,20,60.1,1.2
1,0,0,0,0,0,1,0,0,2019,13499,13033,145,57.7,1.6
0,0,0,0,1,0,1,0,0,2020,14999,1309,145,47.9,1.0
0,0,0,0,1,0,1,0,0,2020,17999,4030,145,49.6,1.0
0,0,0,0,1,0,1,0,0,2016,8999,40710,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,10299,14500,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,10199,18640,150,60.1,1.0
0,0,0,0,1,0,1,0,0,2017,9499,23000,150,60.1,1.0
0,0,0,0,1,0,1,0,0,2016,9299,15000,20,60.1,1.0
0,0,0,0,1,0,1,0,0,2013,5999,57807,125,51.4,1.2
0,0,0,0,1,0,1,0,0,2016,8900,11800,20,60.1,1.0
0,0,0,0,1,0,1,0,0,2019,14499,932,145,47.9,1.0
0,0,0,0,1,1,0,0,0,2017,13799,25182,20,61.4,1.4
0,0,0,0,1,1,0,0,0,2020,17299,1000,145,45.6,1.0
0,0,0,0,1,0,1,0,0,2016,10500,8900,20,60.1,1.0
0,0,0,0,1,1,0,0,0,2019,18000,3000,145,46.3,1.0
0,0,0,0,1,0,1,0,0,2017,10299,25432,145,60.1,1.2
0,0,0,0,1,0,1,0,0,2015,8799,26200,20,60.1,1.2
0,0,0,0,1,1,0,0,0,2007,2995,106000,200,40.9,1.4
1,0,0,0,0,0,1,0,0,2008,4695,50000,30,62.8,1.4
0,0,0,0,1,0,1,0,0,2017,9599,15912,145,58.9,1.0
0,0,0,0,1,0,1,0,0,2007,1450,107000,145,47.1,1.2
0,0,0,0,1,0,1,0,0,2016,10480,34000,0,65.7,1.0
0,0,0,0,1,0,1,0,0,2017,8299,35115,145,60.1,1.0
1,0,0,0,0,0,1,0,0,2019,13199,10517,145,57.7,1.6
0,0,0,0,1,0,0,0,1,2016,10221,32127,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,11679,31716,20,61.4,1.4
0,0,0,0,1,0,1,0,0,2017,9684,20954,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2018,11997,15641,145,64.2,1.0
0,0,0,0,1,0,1,0,0,2015,8290,27000,20,60.1,1.0
0,0,0,0,1,0,1,0,0,2015,7290,43000,20,58.9,1.0
0,0,0,0,1,0,1,0,0,2016,10500,16600,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2014,6650,42555,125,51.4,1.2
1,0,0,0,0,0,1,0,0,2014,5995,64207,20,72.4,1.2
0,0,0,0,1,0,1,0,0,2017,10666,18494,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,9690,18085,145,60.1,1.0
0,0,0,0,1,0,1,0,0,2016,8790,51500,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,10200,17156,20,58.9,1.0
0,0,0,0,1,0,1,0,0,2016,10700,45750,20,61.4,1.4
0,0,0,0,1,0,1,0,0,2015,8000,23836,20,60.1,1.0
0,0,0,0,1,0,1,0,0,2017,10000,13544,20,60.1,1.0
0,0,0,0,1,0,1,0,0,2014,9300,22543,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,10200,22781,145,60.1,1.2
0,0,0,0,1,1,0,0,0,2013,10800,35653,145,47.9,1.4
0,0,0,0,1,1,0,0,0,2015,10000,27407,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2019,13000,1595,145,48.7,1.0
0,0,0,0,1,0,1,0,0,2014,7000,17238,20,60.1,1.0
0,0,0,0,1,0,1,0,0,2016,9500,21514,20,60.1,1.0
0,0,0,0,1,0,1,0,0,2016,10600,17049,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,9200,21816,20,58.9,1.0
0,0,0,0,1,0,1,0,0,2017,10500,24755,145,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,10600,17897,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2015,8400,21171,20,58.9,1.0
0,0,0,0,1,1,0,0,0,2017,15500,14004,145,50.4,1.8
0,0,0,0,1,0,1,0,0,2018,11750,14000,145,60.1,1.0
0,0,0,0,1,0,1,0,0,2017,10750,22000,150,60.1,1.2
0,0,0,0,1,0,1,0,0,2010,3350,95400,125,51.4,1.2
0,0,0,0,1,1,0,0,0,2014,11500,32315,145,47.9,1.4
0,0,0,0,1,0,1,0,0,2017,11300,13378,145,60.1,1.2
0,0,0,0,1,0,1,0,0,2019,13400,9692,145,52.3,1.0
0,0,0,0,1,0,1,0,0,2016,9500,21331,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2015,9300,24193,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2015,8300,43006,20,60.1,1.2
1,0,0,0,0,0,1,0,0,2016,9490,34000,0,60.1,1.4
0,0,0,0,1,0,1,0,0,2015,6490,50000,0,65.7,1.0
0,0,0,0,1,0,1,0,0,2015,5490,62000,20,60.1,1.0
0,0,0,0,1,0,1,0,0,2015,6490,39000,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2014,6500,50120,125,51.4,1.2
0,0,0,0,1,0,1,0,0,2014,5490,54000,125,51.4,1.2
0,0,0,0,1,0,1,0,0,2014,6490,38000,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2015,5990,47000,20,60.1,1.0
0,0,0,0,1,0,1,0,0,2016,6990,62000,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,11082,13611,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,6990,40000,20,60.1,1.0
0,0,0,0,1,0,1,0,0,2018,11999,11432,145,64.2,1.0
0,0,0,0,1,1,0,0,0,2018,13699,8502,145,61.4,1.0
0,0,0,0,1,0,1,0,0,2016,7999,26655,20,60.1,1.0
0,0,0,0,1,0,1,0,0,2017,8250,29689,145,60.1,1.2
0,0,0,0,1,1,0,0,0,2016,13800,24749,125,50.4,1.8
0,0,0,0,1,1,0,0,0,2017,11410,28208,20,60.1,1.2
1,0,0,0,0,0,1,0,0,2014,7289,24790,0,83.1,1.4
0,0,0,0,1,0,1,0,0,2014,6772,71094,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2014,5899,72125,125,51.4,1.2
0,0,0,0,1,1,0,0,0,2016,13499,12635,20,61.4,1.4
0,0,0,0,1,1,0,0,0,2016,12999,29380,125,50.4,1.8
0,0,0,0,1,0,1,0,0,2016,6490,31000,20,60.1,1.0
0,0,0,0,1,0,1,0,0,2018,13799,11918,145,51.4,1.0
0,0,0,0,1,0,1,0,0,2012,6320,54042,145,47.9,1.4
0,0,0,0,1,0,1,0,0,2015,8164,30274,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,9350,18291,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2015,6990,27000,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2015,8990,35000,20,61.4,1.4
0,0,0,0,1,0,1,0,0,2014,8534,20667,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,10299,11845,145,60.1,1.2
0,0,0,0,1,0,1,0,0,2012,5399,40983,125,51.4,1.2
0,0,0,0,1,0,1,0,0,2016,8899,13171,20,60.1,1.2
0,0,0,0,1,1,0,0,0,2016,11199,15046,20,58.9,1.0
0,0,0,0,1,0,1,0,0,2016,9191,20895,20,60.1,1.2
0,0,0,0,1,1,0,0,0,2016,10749,39717,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2012,5475,40122,125,51.4,1.2
0,0,0,0,1,0,1,0,0,2017,11484,9451,145,61.7,1.2
0,0,0,0,1,1,0,0,0,2016,9400,53197,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,9199,23372,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2013,6872,57000,125,53.3,1.2
1,0,0,0,0,0,1,0,0,2017,9640,37778,145,74.3,1.4
0,0,0,0,1,0,1,0,0,2017,10899,9590,145,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,9799,36740,145,60.1,1.2
0,0,0,0,1,1,0,0,0,2015,11299,27019,20,61.4,1.4
0,0,0,0,1,0,1,0,0,2016,9185,22641,20,60.1,1.0
1,0,0,0,0,0,1,0,0,2017,9740,34070,150,74.3,1.4
0,0,0,0,1,0,1,0,0,2017,10214,22385,145,60.1,1.0
0,0,0,0,1,0,1,0,0,2016,8999,15349,20,60.1,1.2
0,0,0,0,1,1,0,0,0,2017,12999,1536,145,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,7899,39707,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2014,7458,27087,20,60.1,1.0
0,0,0,0,1,0,1,0,0,2016,7860,31729,20,60.1,1.0
0,0,0,0,1,0,1,0,0,2014,7430,29963,20,60.1,1.0
0,0,0,0,1,1,0,0,0,2013,8940,63617,20,61.4,1.4
0,0,0,0,1,0,1,0,0,2016,9690,22358,20,60.1,1.2
0,0,0,0,1,1,0,0,0,2019,17290,246,145,46.3,1.0
0,0,0,0,1,0,1,0,0,2015,6995,50125,20,60.1,1.0
0,0,0,0,1,0,1,0,0,2011,5440,48000,150,47.9,1.4
0,0,0,0,1,0,1,0,0,2011,5340,51000,125,51.4,1.2
0,0,0,0,1,0,1,0,0,2017,9740,23741,150,60.1,1.2
0,0,0,0,1,0,1,0,0,2015,8199,38816,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,11349,28150,145,65.7,1.0
0,0,0,0,1,0,1,0,0,2017,10161,27366,145,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,10000,19358,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,9899,17351,145,58.9,1.0
0,0,0,0,1,0,1,0,0,2017,9499,22034,145,60.1,1.2
0,0,0,0,1,0,1,0,0,2015,7690,36149,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2013,7398,38197,145,47.9,1.4
0,0,0,0,1,0,1,0,0,2014,7708,46538,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2015,7168,46453,20,60.1,1.0
0,0,0,0,1,1,0,0,0,2011,8650,43931,145,47.9,1.4
0,0,0,0,1,1,0,0,0,2016,10248,33060,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,8799,27532,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,8999,35007,20,60.1,1.2
